"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"7","1989","6","Madhya Pradesh","Jabalpur","58.9","467.46","113.8","893.25","11.2","1258.43","0.3","3000.0"
"7","1990","6","Madhya Pradesh","Jabalpur","111.8","825.09","167.9","1009.62","8.7","977.53","0.2","2857.14"
"7","1991","6","Madhya Pradesh","Jabalpur","75.0","541.91","134.0","933.8","8.0","919.54","0.2","2222.22"
"7","1992","6","Madhya Pradesh","Jabalpur","95.4","658.84","194.9","1209.06","14.4","1674.42","0.1","1428.57"
"7","1993","6","Madhya Pradesh","Jabalpur","100.2","680.24","200.4","1173.99","11.6","1288.89","0.1","1666.67"
"7","1994","6","Madhya Pradesh","Jabalpur","113.0","758.39","215.5","1301.33","8.3","954.02","0.1","1000.0"
"7","1995","6","Madhya Pradesh","Jabalpur","112.6","738.85","182.0","1219.02","10.0","1162.79","0.1","0.0"
"7","1996","6","Madhya Pradesh","Jabalpur","86.3","563.32","166.5","1154.65","9.2","1069.77","0.1","1000.0"
"7","1997","6","Madhya Pradesh","Jabalpur","86.2","532.76","169.1","910.12","8.8","1035.29","0.2","2500.0"
"7","1998","6","Madhya Pradesh","Jabalpur","28.8","513.37","136.5","732.53","5.2","1106.38","0.18","1285.71"
"7","1999","6","Madhya Pradesh","Jabalpur","173.4","1052.82","253.4","1344.3","12.5","1470.59","0.2","2000.0"
"7","2000","6","Madhya Pradesh","Jabalpur","72.0","438.22","195.9","1269.6","13.7","1630.95","0.3","3000.0"
"7","2001","6","Madhya Pradesh","Jabalpur","144.9","839.03","220.5","1385.92","16.7","1964.71","0.4","4000.0"
"7","2002","6","Madhya Pradesh","Jabalpur","96.5","567.31","170.0","1141.71","16.0","1904.76","0.5","2500.0"
"7","2003","6","Madhya Pradesh","Jabalpur","174.3","978.11","241.2","1534.35","17.4","2071.43","0.4","4000.0"
"7","2004","6","Madhya Pradesh","Jabalpur","162.82","901.95","231.69","1480.92","13.94","1643.87","0.66","1692.31"
"7","2005","6","Madhya Pradesh","Jabalpur","145.9","863.52","255.66","1633.09","11.97","1442.17","1.2","1224.49"
"7","2006","6","Madhya Pradesh","Jabalpur","103.71","598.1","226.35","1570.78","5.84","713.94","2.0","1098.9"
"7","2007","6","Madhya Pradesh","Jabalpur","53.52","347.98","166.2","1274.54","7.4","948.72","2.9","2416.67"
"7","2008","6","Madhya Pradesh","Jabalpur","103.69","598.33","245.8","1558.66","10.2","1214.29","1.3","2600.0"
"7","2009","6","Madhya Pradesh","Jabalpur","78.8","582.84","229.4","1416.05","7.1","922.08","1.8","2571.43"
"7","2010","6","Madhya Pradesh","Jabalpur","155.0","1025.81","339.5","2086.66","8.8","1173.33","1.1","2750.0"
"7","2011","6","Madhya Pradesh","Jabalpur","204.5","1297.59","381.6","2298.8","7.9","987.5","1.3","2600.0"
"7","2012","6","Madhya Pradesh","Jabalpur","292.91","1608.25","559.1","2779.79","15.13","1874.85","0.68","2956.52"
"7","2013","6","Madhya Pradesh","Jabalpur","364.36","1931.0","546.79","2500.64","13.57","1769.23","2.77","3077.78"
"7","2014","6","Madhya Pradesh","Jabalpur","228.0","1273.74","598.0","2634.36","57.0","3000.0","3.0","3000.0"
"7","2015","6","Madhya Pradesh","Jabalpur","189.33","1120.3","623.0","3084.16","17.0","1700.0","11.0","3666.67"
"7","2016","6","Madhya Pradesh","Jabalpur","652.66","2900.71","827.0","3489.45","25.0","2272.73","0.0","0.0"
"7","2017","6","Madhya Pradesh","Jabalpur","526.17","2503.19","1037.13","3449.05","35.38","2545.32","1.79","529.97"
"8","1980","6","Madhya Pradesh","Balaghat","316.9","1404.08","14.7","816.67","4.3","1075.0","6.5","4333.33"
"8","1981","6","Madhya Pradesh","Balaghat","282.2","1237.72","15.7","826.32","5.2","1300.0","7.8","4588.24"
"8","1982","6","Madhya Pradesh","Balaghat","228.7","1015.99","12.2","677.78","4.8","1200.0","6.2","4428.57"
"8","1983","6","Madhya Pradesh","Balaghat","280.2","1227.87","7.2","356.44","6.0","1500.0","7.8","4875.0"
"8","1984","6","Madhya Pradesh","Balaghat","154.7","673.49","7.1","470.2","6.0","1304.35","5.2","4727.27"
"8","1985","6","Madhya Pradesh","Balaghat","304.0","1318.3","6.1","300.49","5.1","1133.33","5.3","4818.18"
"8","1986","6","Madhya Pradesh","Balaghat","234.0","1004.29","21.0","1000.0","5.3","1152.17","5.3","4818.18"
"8","1987","6","Madhya Pradesh","Balaghat","205.0","1009.85","13.0","590.91","5.2","1155.56","10.4","4521.74"
"8","1988","6","Madhya Pradesh","Balaghat","358.6","1525.31","16.6","737.78","7.0","1521.74","6.3","4200.0"
"8","1989","6","Madhya Pradesh","Balaghat","218.5","940.19","18.6","812.23","7.8","1695.65","6.7","4466.67"
"8","1990","6","Madhya Pradesh","Balaghat","297.1","1257.3","22.7","953.78","4.9","1042.55","5.3","3655.17"
"8","1991","6","Madhya Pradesh","Balaghat","238.4","1009.31","11.7","622.34","4.6","1045.45","6.7","4110.43"
"8","1992","6","Madhya Pradesh","Balaghat","263.6","1110.83","13.5","706.81","7.3","1622.22","4.7","4122.81"
"8","1993","6","Madhya Pradesh","Balaghat","299.7","1240.48","19.5","862.83","7.5","1630.43","6.0","4545.45"
"8","1994","6","Madhya Pradesh","Balaghat","228.3","936.81","24.8","928.84","3.2","695.65","5.0","3571.43"
"8","1995","6","Madhya Pradesh","Balaghat","295.9","1216.19","22.1","876.98","7.2","1565.22","1.9","3800.0"
"8","1996","6","Madhya Pradesh","Balaghat","245.3","1039.85","14.3","916.67","6.4","1280.0","7.1","3550.0"
"8","1997","6","Madhya Pradesh","Balaghat","257.7","1056.58","6.5","496.18","4.4","956.52","1.8","3750.0"
"8","1998","6","Madhya Pradesh","Balaghat","299.4","1246.98","14.1","738.22","6.6","1434.78","3.7","4111.11"
"8","1999","6","Madhya Pradesh","Balaghat","333.3","1334.8","18.6","1005.41","7.6","1652.17","5.8","4461.54"
"8","2000","6","Madhya Pradesh","Balaghat","209.4","849.15","9.8","700.0","7.1","1543.48","3.7","4111.11"
"8","2001","6","Madhya Pradesh","Balaghat","358.2","1435.67","14.6","912.5","10.4","2311.11","3.9","3900.0"
"8","2002","6","Madhya Pradesh","Balaghat","207.8","839.6","17.6","1060.24","9.5","2159.09","3.6","4500.0"
"8","2003","6","Madhya Pradesh","Balaghat","370.4","1469.26","17.4","1067.48","8.2","1863.64","4.8","4000.0"
"8","2004","6","Madhya Pradesh","Balaghat","246.49","1096.49","7.9","696.65","7.14","1630.14","3.02","1923.57"
"8","2005","6","Madhya Pradesh","Balaghat","365.28","1468.76","15.84","955.37","8.11","1826.58","3.8","2303.03"
"8","2006","6","Madhya Pradesh","Balaghat","299.34","1203.86","11.43","759.47","4.51","1034.4","2.8","1618.5"
"8","2007","6","Madhya Pradesh","Balaghat","233.77","935.83","13.2","897.96","5.7","1295.45","4.1","4100.0"
"8","2008","6","Madhya Pradesh","Balaghat","181.57","726.86","12.3","814.57","7.5","1339.29","3.9","4875.0"
"8","2009","6","Madhya Pradesh","Balaghat","338.2","1364.81","19.5","1326.53","5.0","1190.48","4.6","5111.11"
"8","2010","6","Madhya Pradesh","Balaghat","353.0","1423.96","22.9","1516.56","6.6","1534.88","3.6","5142.86"
"8","2011","6","Madhya Pradesh","Balaghat","336.2","1362.79","29.8","1312.78","5.6","1302.33","5.5","3666.67"
"8","2012","6","Madhya Pradesh","Balaghat","486.46","1865.48","23.72","1294.76","9.95","2352.25","3.42","5029.41"
"8","2013","6","Madhya Pradesh","Balaghat","434.08","1678.25","22.85","1304.22","7.38","1720.28","4.86","5340.66"
"8","2014","6","Madhya Pradesh","Balaghat","449.33","1834.0","56.0","1473.68","21.0","2625.0","5.0","5000.0"
"8","2015","6","Madhya Pradesh","Balaghat","445.33","1674.17","27.0","1350.0","18.0","2000.0","3.0","3000.0"
"8","2016","6","Madhya Pradesh","Balaghat","675.33","2482.83","64.0","1828.57","27.0","3000.0","0.0","0.0"
"8","2017","6","Madhya Pradesh","Balaghat","395.48","1795.92","138.12","2485.96","29.37","2925.3","1.91","515.14"
"9","1980","6","Madhya Pradesh","Chhindwara","12.9","483.15","28.1","446.03","12.2","435.71","13.2","2640.0"
"9","1981","6","Madhya Pradesh","Chhindwara","14.7","550.56","60.3","826.03","32.9","1096.67","13.6","2893.62"
"9","1982","6","Madhya Pradesh","Chhindwara","21.5","826.92","89.5","1246.52","75.3","2510.0","16.7","3630.43"
"9","1983","6","Madhya Pradesh","Chhindwara","27.5","1045.63","123.1","1527.3","54.3","1751.61","26.4","5617.02"
"9","1984","6","Madhya Pradesh","Chhindwara","19.5","714.29","101.9","1232.16","57.5","1891.45","23.5","5731.71"
"9","1985","6","Madhya Pradesh","Chhindwara","24.2","892.99","120.0","1400.23","59.5","1690.34","24.2","6722.22"
"9","1986","6","Madhya Pradesh","Chhindwara","16.0","571.43","95.0","1417.91","48.0","1371.43","37.8","9219.51"
"9","1987","6","Madhya Pradesh","Chhindwara","28.0","1076.92","103.0","1287.5","109.0","2945.95","51.2","8126.98"
"9","1988","6","Madhya Pradesh","Chhindwara","20.3","738.18","110.3","1403.31","56.5","1490.77","41.5","8137.25"
"9","1989","6","Madhya Pradesh","Chhindwara","20.8","773.23","86.8","1333.33","144.0","4324.32","25.6","6243.9"
"9","1990","6","Madhya Pradesh","Chhindwara","20.7","995.19","137.0","1687.19","129.2","3061.61","19.9","6030.3"
"9","1991","6","Madhya Pradesh","Chhindwara","10.8","565.45","58.5","1035.4","83.1","1892.94","16.8","5153.37"
"9","1992","6","Madhya Pradesh","Chhindwara","12.9","693.55","90.9","1634.89","83.9","1906.82","11.4","5377.36"
"9","1993","6","Madhya Pradesh","Chhindwara","17.5","902.06","152.2","1961.34","102.9","1898.52","12.1","5990.1"
"9","1994","6","Madhya Pradesh","Chhindwara","19.4","965.17","201.8","2207.88","53.7","1116.42","16.7","6958.33"
"9","1995","6","Madhya Pradesh","Chhindwara","11.1","566.33","134.7","1571.76","94.9","1913.31","32.0","6808.51"
"9","1996","6","Madhya Pradesh","Chhindwara","15.8","831.58","158.1","1792.52","82.9","1651.39","26.2","7081.08"
"9","1997","6","Madhya Pradesh","Chhindwara","14.9","756.35","86.7","959.07","145.8","2720.15","35.2","6743.3"
"9","1998","6","Madhya Pradesh","Chhindwara","12.1","623.71","175.4","1712.89","120.9","2178.38","37.0","6727.27"
"9","1999","6","Madhya Pradesh","Chhindwara","21.1","830.71","272.7","2617.08","188.8","2239.62","57.0","6785.71"
"9","2000","6","Madhya Pradesh","Chhindwara","11.0","443.55","92.9","1510.57","158.6","2262.48","36.4","5055.56"
"9","2001","6","Madhya Pradesh","Chhindwara","11.3","444.88","84.9","1419.73","160.1","1983.89","25.2","4421.05"
"9","2002","6","Madhya Pradesh","Chhindwara","11.0","433.07","105.1","1471.99","196.1","2664.4","33.5","5775.86"
"9","2003","6","Madhya Pradesh","Chhindwara","21.1","868.31","170.2","2021.38","241.9","2950.0","38.9","6377.05"
"9","2004","6","Madhya Pradesh","Chhindwara","15.22","671.08","145.57","1727.63","158.54","2085.78","36.9","2937.9"
"9","2005","6","Madhya Pradesh","Chhindwara","16.49","764.49","139.56","1517.95","139.94","1877.13","38.01","2693.83"
"9","2006","6","Madhya Pradesh","Chhindwara","16.67","810.8","198.97","1877.96","158.2","1858.33","51.95","3536.42"
"9","2007","6","Madhya Pradesh","Chhindwara","12.01","585.85","223.4","2018.07","216.7","2352.88","45.0","6716.42"
"9","2008","6","Madhya Pradesh","Chhindwara","9.57","495.85","175.2","2115.94","203.5","2192.89","38.3","6491.53"
"9","2009","6","Madhya Pradesh","Chhindwara","14.2","755.32","425.2","3827.18","233.1","2622.05","30.9","6574.47"
"9","2010","6","Madhya Pradesh","Chhindwara","30.2","1650.27","388.9","3396.51","279.1","2956.57","32.2","6851.06"
"9","2011","6","Madhya Pradesh","Chhindwara","43.0","2128.71","278.84","2283.7","423.9","4299.19","41.3","6770.49"
"9","2012","6","Madhya Pradesh","Chhindwara","38.37","2752.51","438.74","3166.2","483.9","3584.98","38.83","6788.46"
"9","2013","6","Madhya Pradesh","Chhindwara","28.05","2031.14","332.52","2275.35","173.17","1122.66","31.38","6927.15"
"9","2014","6","Madhya Pradesh","Chhindwara","48.0","2400.0","455.0","2935.48","220.0","3384.62","35.0","5833.33"
"9","2015","6","Madhya Pradesh","Chhindwara","54.0","1741.94","636.0","3854.55","980.0","5025.64","19.0","4750.0"
"9","2016","6","Madhya Pradesh","Chhindwara","53.33","1523.71","578.0","3229.05","1071.0","5028.17","0.0","0.0"
"9","2017","6","Madhya Pradesh","Chhindwara","42.06","1236.7","619.2","3420.99","1326.45","5033.97","4.4","400.0"
"10","1980","6","Madhya Pradesh","Narsinghpur","17.3","1061.35","46.5","1313.56","0.5","1250.0","4.3","2388.89"
"10","1981","6","Madhya Pradesh","Narsinghpur","14.0","1085.27","61.5","1772.33","0.5","1000.0","4.0","2500.0"
"10","1982","6","Madhya Pradesh","Narsinghpur","17.5","1100.63","53.9","1488.95","0.5","1250.0","3.4","2125.0"
"10","1983","6","Madhya Pradesh","Narsinghpur","18.5","1163.52","53.2","1374.68","0.6","1500.0","7.2","2666.67"
"10","1984","6","Madhya Pradesh","Narsinghpur","15.4","962.5","68.4","1668.29","0.6","1500.0","5.0","2631.58"
"10","1985","6","Madhya Pradesh","Narsinghpur","23.8","1496.86","63.2","1604.06","0.4","1000.0","2.9","2636.36"
"10","1986","6","Madhya Pradesh","Narsinghpur","19.0","1266.67","63.0","1657.89","1.0","2500.0","5.5","3437.5"
"10","1987","6","Madhya Pradesh","Narsinghpur","18.0","1200.0","71.0","1651.16","1.0","2500.0","12.9","3394.74"
"10","1988","6","Madhya Pradesh","Narsinghpur","15.9","1006.33","83.2","1836.64","0.7","1400.0","16.4","3489.36"
"10","1989","6","Madhya Pradesh","Narsinghpur","11.1","828.36","80.2","1735.93","0.8","2000.0","15.3","3477.27"
"10","1990","6","Madhya Pradesh","Narsinghpur","12.7","1114.04","112.9","2166.99","0.5","1250.0","9.6","3478.26"
"10","1991","6","Madhya Pradesh","Narsinghpur","12.9","1172.73","134.5","2490.74","0.5","1250.0","13.8","4584.72"
"10","1992","6","Madhya Pradesh","Narsinghpur","11.0","1037.74","146.1","2567.66","0.8","2000.0","13.0","4153.35"
"10","1993","6","Madhya Pradesh","Narsinghpur","11.0","1100.0","161.6","2606.45","0.8","1600.0","12.7","4334.47"
"10","1994","6","Madhya Pradesh","Narsinghpur","9.5","1043.96","181.8","2908.8","0.6","1200.0","26.0","4333.33"
"10","1995","6","Madhya Pradesh","Narsinghpur","7.2","800.0","160.5","2657.28","0.6","1500.0","30.8","4463.77"
"10","1996","6","Madhya Pradesh","Narsinghpur","10.2","1085.11","176.8","2966.44","0.7","1750.0","31.9","4492.96"
"10","1997","6","Madhya Pradesh","Narsinghpur","9.0","1097.56","120.3","1360.86","0.7","1750.0","23.8","4456.93"
"10","1998","6","Madhya Pradesh","Narsinghpur","7.7","1166.67","163.3","1806.42","0.7","1750.0","29.4","4666.67"
"10","1999","6","Madhya Pradesh","Narsinghpur","12.0","1276.6","259.4","3182.82","0.8","1600.0","24.6","4241.38"
"10","2000","6","Madhya Pradesh","Narsinghpur","9.1","842.59","252.8","3270.38","1.1","2200.0","33.4","4771.43"
"10","2001","6","Madhya Pradesh","Narsinghpur","15.4","1166.67","216.4","3196.46","1.7","2833.33","38.1","4762.5"
"10","2002","6","Madhya Pradesh","Narsinghpur","9.1","700.0","170.6","2729.6","1.7","2833.33","38.3","4670.73"
"10","2003","6","Madhya Pradesh","Narsinghpur","15.6","1172.93","181.7","3003.31","1.5","2500.0","38.5","4695.12"
"10","2004","6","Madhya Pradesh","Narsinghpur","14.95","1065.57","168.94","2854.2","1.25","1984.13","50.78","2701.06"
"10","2005","6","Madhya Pradesh","Narsinghpur","13.93","1067.43","161.66","2965.15","1.25","1893.94","85.4","3332.03"
"10","2006","6","Madhya Pradesh","Narsinghpur","14.58","1071.27","151.93","2862.82","0.77","1262.3","115.14","3602.63"
"10","2007","6","Madhya Pradesh","Narsinghpur","8.38","649.61","157.5","2863.64","0.9","1500.0","154.6","4892.41"
"10","2008","6","Madhya Pradesh","Narsinghpur","8.05","614.5","189.7","3044.94","0.9","1800.0","93.4","4994.65"
"10","2009","6","Madhya Pradesh","Narsinghpur","14.9","1111.94","169.4","2602.15","0.8","1333.33","70.2","4387.5"
"10","2010","6","Madhya Pradesh","Narsinghpur","19.5","1560.0","226.9","3297.96","0.9","1500.0","66.9","4401.32"
"10","2011","6","Madhya Pradesh","Narsinghpur","21.5","1791.67","253.2","3981.13","0.9","1500.0","104.0","4062.5"
"10","2012","6","Madhya Pradesh","Narsinghpur","17.21","1333.08","240.82","2936.83","2.5","2808.99","116.34","6097.48"
"10","2013","6","Madhya Pradesh","Narsinghpur","24.99","1361.11","198.02","2125.36","1.49","1460.78","120.56","4969.5"
"10","2014","6","Madhya Pradesh","Narsinghpur","25.33","1407.22","305.0","3244.68","17.0","1888.89","221.0","5525.0"
"10","2015","6","Madhya Pradesh","Narsinghpur","89.33","2627.35","388.0","4084.21","10.0","3333.33","280.0","5490.2"
"10","2016","6","Madhya Pradesh","Narsinghpur","154.66","2812.0","404.0","4040.0","7.0","1750.0","401.8","7305.45"
"10","2017","6","Madhya Pradesh","Narsinghpur","181.3","4636.83","320.71","3485.98","8.84","1768.0","30.07","588.49"
"11","1980","6","Madhya Pradesh","Seoni / Shivani","102.1","1118.29","33.4","430.41","6.3","900.0","2.9","3222.22"
"11","1981","6","Madhya Pradesh","Seoni / Shivani","90.4","972.04","42.7","546.04","6.9","985.71","2.8","3111.11"
"11","1982","6","Madhya Pradesh","Seoni / Shivani","79.5","864.13","34.8","443.88","7.2","900.0","2.2","3142.86"
"11","1983","6","Madhya Pradesh","Seoni / Shivani","118.3","1259.85","62.5","749.4","8.6","1075.0","1.9","3166.67"
"11","1984","6","Madhya Pradesh","Seoni / Shivani","62.7","649.07","39.2","482.16","8.7","1048.19","1.8","3000.0"
"11","1985","6","Madhya Pradesh","Seoni / Shivani","144.3","1478.48","45.7","544.7","6.8","829.27","1.5","3000.0"
"11","1986","6","Madhya Pradesh","Seoni / Shivani","94.0","959.18","45.0","592.11","5.0","625.0","1.4","2800.0"
"11","1987","6","Madhya Pradesh","Seoni / Shivani","58.0","773.33","44.0","550.0","7.0","875.0","1.3","2600.0"
"11","1988","6","Madhya Pradesh","Seoni / Shivani","129.2","1305.05","41.2","509.27","8.8","1239.44","1.4","3500.0"
"11","1989","6","Madhya Pradesh","Seoni / Shivani","107.6","1105.86","51.1","614.92","11.9","1400.0","1.2","3000.0"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","136.4","1423.8","58.8","667.42","8.5","988.37","1.2","3076.92"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","59.2","619.9","29.1","571.71","4.2","494.12","1.5","3191.49"
"11","1992","6","Madhya Pradesh","Seoni / Shivani","97.3","1005.17","38.8","658.74","12.4","1393.26","0.8","3478.26"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","135.2","1373.98","71.7","874.39","11.9","1322.22","0.6","3529.41"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","140.1","1398.2","84.2","888.19","7.8","886.36","0.7","3500.0"
"11","1995","6","Madhya Pradesh","Seoni / Shivani","88.0","873.88","72.3","863.8","9.6","1066.67","1.4","3500.0"
"11","1996","6","Madhya Pradesh","Seoni / Shivani","103.8","1041.12","76.8","873.72","11.3","1215.05","1.5","3000.0"
"11","1997","6","Madhya Pradesh","Seoni / Shivani","91.8","893.0","40.3","441.89","8.8","936.17","1.8","3333.33"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","125.6","1196.19","71.4","755.56","11.8","1242.11","1.7","3400.0"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","148.3","1378.25","95.0","908.22","20.9","1620.16","2.7","3375.0"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","43.9","395.14","52.1","609.36","12.5","886.52","2.2","2200.0"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","112.4","968.97","83.1","868.34","30.3","2020.0","3.3","3300.0"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","80.2","686.06","78.8","816.58","19.6","1306.67","2.0","2857.14"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","175.7","1456.88","93.1","943.26","26.3","1878.57","2.4","3000.0"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","84.1","738.37","77.7","835.48","15.12","1313.64","1.62","1218.05"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","143.95","1216.62","91.15","884.69","16.66","1331.73","3.19","2345.59"
